"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
2096,"DIAP","medium_airport","Port Bouet Airport",5.26139,-3.92629,21,"AF","CI","CI-01","Abidjan","yes","DIAP","ABJ","","","http://en.wikipedia.org/wiki/Port_Bouet_Airport","Félix Houphouët-Boigny International Airport"
2097,"DIBK","medium_airport","Bouaké Airport",7.7388,-5.07367,1230,"AF","CI","CI-04","","yes","DIBK","BYK","","","http://en.wikipedia.org/wiki/Bouak%C3%A9_Airport",""
2098,"DIDL","medium_airport","Daloa Airport",6.79281,-6.47319,823,"AF","CI","CI-02","","no","DIDL","DJO","","","",""
2099,"DIKO","medium_airport","Korhogo Airport",9.38718,-5.55666,1214,"AF","CI","CI-03","Korhogo","no","DIKO","HGO","","","http://en.wikipedia.org/wiki/Korhogo_Airport",""
2100,"DIMN","medium_airport","Man Airport",7.27207,-7.58736,1089,"AF","CI","CI-06","","no","DIMN","MJC","","","",""
2101,"DISP","medium_airport","San Pedro Airport",4.74672,-6.66082,26,"AF","CI","CI-09","","no","DISP","SPY","","","",""
2102,"DIYO","medium_airport","Yamoussoukro Airport",6.90317,-5.36558,699,"AF","CI","CI-07","Yamoussoukro","no","DIYO","ASK","","","http://en.wikipedia.org/wiki/Yamoussoukro_Airport",""
2104,"DNAA","large_airport","Nnamdi Azikiwe International Airport",9.00679,7.26317,1123,"AF","NG","NG-FC","Abuja","yes","DNAA","ABV","","http://www.faannigeria.org/nigeria-airport.php?airport=3","http://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport",""
2105,"DNAK","medium_airport","Akure Airport",7.24674,5.30101,1100,"AF","NG","NG-ON","Akure","yes","DNAK","AKR","","http://www.faannigeria.org/nigeria-airport.php?airport=21","http://en.wikipedia.org/wiki/Akure_Airport",""
2106,"DNBE","medium_airport","Benin Airport",6.31698,5.5995,258,"AF","NG","NG-ED","Benin","yes","DNBE","BNI","","http://www.faannigeria.org/nigeria-airport.php?airport=22","http://en.wikipedia.org/wiki/Benin_Airport",""
2107,"DNCA","medium_airport","Margaret Ekpo International Airport",4.97602,8.3472,210,"AF","NG","NG-CR","Calabar","yes","DNCA","CBQ","","http://www.faannigeria.org/nigeria-airport.php?airport=12","http://en.wikipedia.org/wiki/Margaret_Ekpo_International_Airport",""
2108,"DNEN","medium_airport","Akanu Ibiam International Airport",6.47427,7.56196,466,"AF","NG","NG-EN","Enegu","yes","DNEN","ENU","","http://www.faannigeria.org/nigeria-airport.php?airport=11","http://en.wikipedia.org/wiki/Akanu_Ibiam_International_Airport",""
2110,"DNIB","medium_airport","Ibadan Airport",7.36246,3.97833,725,"AF","NG","NG-OY","Ibadan","yes","DNIB","IBA","","http://www.faannigeria.org/nigeria-airport.php?airport=7","http://en.wikipedia.org/wiki/Ibadan_Airport",""
2111,"DNIL","medium_airport","Ilorin International Airport",8.44021,4.49392,1126,"AF","NG","NG-KW","Ilorin","yes","DNIL","ILR","","http://www.faannigeria.org/nigeria-airport.php?airport=20","http://en.wikipedia.org/wiki/Ilorin_International_Airport",""
2112,"DNIM","medium_airport","Sam Mbakwe International Airport",5.42706,7.20603,373,"AF","NG","NG-IM","Owerri","yes","DNIM","QOW","","http://www.faannigeria.org/nigeria-airport.php?airport=17","http://en.wikipedia.org/wiki/Sam_Mbakwe_International_Cargo_Airport","Imo Airport"
2113,"DNJO","medium_airport","Yakubu Gowon Airport",9.63983,8.86905,4232,"AF","NG","NG-PL","Jos","yes","DNJO","JOS","","http://www.faannigeria.org/nigeria-airport.php?airport=15","http://en.wikipedia.org/wiki/Yakubu_Gowon_Airport",""
2114,"DNKA","medium_airport","Kaduna Airport",10.696,7.32011,2073,"AF","NG","NG-KD","Kaduna","yes","DNKA","KAD","","http://www.faannigeria.org/nigeria-airport.php?airport=10","http://en.wikipedia.org/wiki/Kaduna_Airport",""
2115,"DNKN","large_airport","Mallam Aminu International Airport",12.0476,8.52462,1562,"AF","NG","NG-KN","Kano","yes","DNKN","KAN","","http://www.faannigeria.org/nigeria-airport.php?airport=2","http://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport",""
2116,"DNMA","medium_airport","Maiduguri International Airport",11.8553,13.0809,1099,"AF","NG","NG-BO","Maiduguri","yes","DNMA","MIU","","http://www.faannigeria.org/nigeria-airport.php?airport=14","http://en.wikipedia.org/wiki/Maiduguri_International_Airport",""
2117,"DNMK","medium_airport","Makurdi Airport",7.70388,8.61394,371,"AF","NG","NG-BE","Makurdi","yes","DNMK","MDI","","http://www.faannigeria.org/nigeria-airport.php?airport=23","https://en.wikipedia.org/wiki/Makurdi_Airport",""
2118,"DNMM","large_airport","Murtala Muhammed International Airport",6.57737,3.32116,135,"AF","NG","NG-LA","Lagos","yes","DNMM","LOS","","http://www.faannigeria.org/nigeria-airport.php?airport=1","http://en.wikipedia.org/wiki/Murtala_Mohammed_International_Airport",""
2119,"DNMN","medium_airport","Minna Airport",9.65217,6.46226,834,"AF","NG","NG-NI","Minna","no","DNMN","MXJ","","http://www.faannigeria.org/nigeria-airport.php?airport=19","http://en.wikipedia.org/wiki/Minna_Airport",""
2120,"DNPO","medium_airport","Port Harcourt International Airport",5.01549,6.94959,87,"AF","NG","NG-RI","Port Harcourt","yes","DNPO","PHC","","http://www.faannigeria.org/nigeria-airport.php?airport=4","http://en.wikipedia.org/wiki/Port_Harcourt_International_Airport",""
2121,"DNSO","medium_airport","Sadiq Abubakar III International Airport",12.9163,5.20719,1010,"AF","NG","NG-SO","Sokoto","yes","DNSO","SKO","","http://www.faannigeria.org/nigeria-airport.php?airport=13","http://en.wikipedia.org/wiki/Sadiq_Abubakar_III_International_Airport",""
2122,"DNYO","medium_airport","Yola Airport",9.25755,12.4304,599,"AF","NG","NG-AD","Yola","yes","DNYO","YOL","","http://www.faannigeria.org/nigeria-airport.php?airport=16","http://en.wikipedia.org/wiki/Yola_Airport",""
2123,"DNZA","medium_airport","Zaria Airport",11.1302,7.68581,2170,"AF","NG","NG-KD","Zaria","no","DNZA","ZAR","","http://www.faannigeria.org/nigeria-airport.php?airport=24","https://en.wikipedia.org/wiki/Zaria_Airport",""
2124,"DRRM","medium_airport","Maradi Airport",13.5025,7.12675,1240,"AF","NE","NE-4","Maradi","no","DRRM","MFQ","","","",""
2125,"DRRN","medium_airport","Diori Hamani International Airport",13.4815,2.18361,732,"AF","NE","NE-8","Niamey","yes","DRRN","NIM","","","http://en.wikipedia.org/wiki/Diori_Hamani_International_Airport",""
2126,"DRRT","medium_airport","Tahoua Airport",14.8757,5.26536,1266,"AF","NE","NE-5","Tahoua","no","DRRT","THZ","","","",""
2127,"DRZA","medium_airport","Mano Dayak International Airport",16.966,8.00011,1657,"AF","NE","NE-1","Agadez","yes","DRZA","AJY","","","http://en.wikipedia.org/wiki/Mano_Dayak_International_Airport",""
2130,"DRZR","medium_airport","Zinder Airport",13.779,8.98376,1516,"AF","NE","NE-7","Zinder","yes","DRZR","ZND","","","http://en.wikipedia.org/wiki/Zinder_Airport",""
2131,"DTKA","medium_airport","Tabarka 7 Novembre Airport",36.98,8.87694,230,"AF","TN","TN-32","Tabarka","yes","DTKA","TBJ","","","http://en.wikipedia.org/wiki/Tabarka_-_7_Novembre_International_Airport",""
2132,"DTMB","medium_airport","Monastir Habib Bourguiba International Airport",35.7581,10.7547,9,"AF","TN","TN-52","Monastir","yes","DTMB","MIR","","","http://en.wikipedia.org/wiki/Habib_Bourguiba_International_Airport",""
2133,"DTTA","large_airport","Tunis Carthage International Airport",36.851,10.2272,22,"AF","TN","TN-11","Tunis","yes","DTTA","TUN","","http://www.oaca.nat.tn/english/div_horizontal_tunis_airport_eng.htm","http://en.wikipedia.org/wiki/Tunis-Carthage_International_Airport","Aéroport international de Tunis-Carthage, مطار تونس قرطاج الدولي"
2136,"DTTF","medium_airport","Gafsa Ksar International Airport",34.422,8.8225,1060,"AF","TN","TN-71","Gafsa","yes","DTTF","GAF","","","http://en.wikipedia.org/wiki/Gafsa_-_Ksar_International_Airport",""
2137,"DTTG","medium_airport","Gabès Matmata International Airport",33.8769,10.1033,26,"AF","TN","TN-81","Gabès","yes","DTTG","GAE","","","http://en.wikipedia.org/wiki/Gab%C3%A8s_-_Matmata_International_Airport",""
2139,"DTTJ","medium_airport","Djerba Zarzis International Airport",33.875,10.7755,19,"AF","TN","TN-82","Djerba","yes","DTTJ","DJE","","","http://en.wikipedia.org/wiki/Djerba-Zarzis_Airport",""
2140,"DTTR","medium_airport","El Borma Airport",31.7043,9.25462,827,"AF","TN","TN-83","El Borma","no","DTTR","EBM","","","",""
2141,"DTTX","medium_airport","Sfax Thyna International Airport",34.718,10.691,85,"AF","TN","TN-61","Sfax","yes","DTTX","SFA","","","http://en.wikipedia.org/wiki/Thyna_Airport",""
2142,"DTTZ","medium_airport","Tozeur Nefta International Airport",33.9397,8.11056,287,"AF","TN","TN-72","Tozeur","yes","DTTZ","TOE","","","http://en.wikipedia.org/wiki/Nefta_Airport",""
2143,"DXNG","medium_airport","Niamtougou International Airport",9.76733,1.09125,1515,"AF","TG","TG-K","Niamtougou","no","DXNG","LRL","","","http://en.wikipedia.org/wiki/Niamtougou_International_Airport",""
2144,"DXXX","medium_airport","Lomé-Tokoin Airport",6.16561,1.25451,72,"AF","TG","TG-M","Lomé","yes","DXXX","LFW","","","http://en.wikipedia.org/wiki/Lom%C3%A9-Tokoin_Airport","Gnassingbe Eyadema International Airport"
2152,"EBAW","medium_airport","Antwerp International Airport (Deurne)",51.1894,4.46028,39,"EU","BE","BE-VAN","Antwerp","yes","EBAW","ANR","","http://www.antwerp-airport.be/","http://en.wikipedia.org/wiki/Antwerp_International_Airport",""
2155,"EBBR","large_airport","Brussels Airport",50.9014,4.48444,184,"EU","BE","BE-BRU","Brussels","yes","EBBR","BRU","","http://www.brusselsairport.be/en/","http://en.wikipedia.org/wiki/Brussels_Airport",""
2157,"EBCI","large_airport","Brussels South Charleroi Airport",50.4592,4.45382,614,"EU","BE","BE-WHT","Brussels","yes","EBCI","CRL","","http://www.charleroi-airport.com/doc.php?nd=o29&tid=29&lg=2&docid=1&site=1","http://en.wikipedia.org/wiki/Brussels_South_Charleroi_Airport","Gosselies Airport"
2161,"EBKT","medium_airport","Wevelgem Airport",50.8172,3.20472,64,"EU","BE","BE-VWV","Wevelgem","no","EBKT","KJK","","http://www.kortrijkairport.be","http://en.wikipedia.org/wiki/Kortrijk-Wevelgem_International_Airport",""
2162,"EBLG","large_airport","Liège Airport",50.6374,5.44322,659,"EU","BE","BE-WLG","Liège","yes","EBLG","LGG","","http://www.liegeairport.be/","http://en.wikipedia.org/wiki/Li%C3%A8ge_Airport",""
2163,"EBOS","medium_airport","Ostend-Bruges International Airport",51.1989,2.86222,13,"EU","BE","BE-VWV","Ostend","yes","EBOS","OST","","http://www.ost.aero/","http://en.wikipedia.org/wiki/Ostend-Bruges_International_Airport",""
2184,"EDAC","medium_airport","Altenburg-Nobitz Airport",50.9819,12.5064,640,"EU","DE","DE-TH","Altenburg","yes","EDAC","AOC","","http://www.leipzig-altenburg-airport.de/","http://en.wikipedia.org/wiki/Altenburg-Nobitz_Airport","Altenburg Nobitz"
2187,"EDAH","medium_airport","Heringsdorf Airport",53.8787,14.1523,93,"EU","DE","DE-MV","Heringsdorf","yes","EDAH","HDF","","","http://en.wikipedia.org/wiki/Heringsdorf_Airport",""
2199,"EDBM","medium_airport","Magdeburg \"City\" Airport",52.0736,11.6264,259,"EU","DE","DE-ST","Magdeburg","no","EDBM","ZMG","","http://www.edbm.de","https://en.wikipedia.org/wiki/Magdeburg%E2%80%93Cochstedt_Airport",""
2204,"EDCD","medium_airport","Cottbus-Drewitz Airport",51.8894,14.5319,272,"EU","DE","DE-BR","Cottbus","no","EDCD","CBU","","","https://en.wikipedia.org/wiki/Cottbus-Drewitz_Airport",""
2209,"EDDB","large_airport","Berlin-Schönefeld Airport",52.38,13.5225,157,"EU","DE","DE-BR","Berlin","yes","EDDB","SXF","","http://www.berlin-airport.de/en/travellers-sxf/index.php","http://en.wikipedia.org/wiki/Berlin-Sch%C3%B6nefeld_International_Airport","BER, Schoenefeld"
2210,"EDDC","large_airport","Dresden Airport",51.1328,13.7672,755,"EU","DE","DE-SN","Dresden","yes","EDDC","DRS","","http://www.dresden-airport.de/en/index.html","http://en.wikipedia.org/wiki/Dresden_Airport",""
2211,"EDDE","medium_airport","Erfurt Airport",50.9798,10.9581,1036,"EU","DE","DE-TH","Erfurt","yes","EDDE","ERF","","http://www.airport-erfurt.de/","http://en.wikipedia.org/wiki/Erfurt_Airport","Flughafen Erfurt"
2212,"EDDF","large_airport","Frankfurt am Main Airport",50.0333,8.57056,364,"EU","DE","DE-HE","Frankfurt am Main","yes","EDDF","FRA","","http://www.frankfurt-airport.de/","http://en.wikipedia.org/wiki/Frankfurt_Airport","EDAF, Rhein-Main Air Base"
2213,"EDDG","large_airport","Münster Osnabrück Airport",52.1346,7.68483,160,"EU","DE","DE-NW","Münster","yes","EDDG","FMO","","","http://en.wikipedia.org/wiki/M%C3%BCnster_Osnabr%C3%BCck_International_Airport",""
2214,"EDDH","large_airport","Hamburg Airport",53.6304,9.98823,53,"EU","DE","DE-HH","Hamburg","yes","EDDH","HAM","","https://www.hamburg-airport.de/en/","http://en.wikipedia.org/wiki/Hamburg_Airport",""
2216,"EDDK","large_airport","Cologne Bonn Airport",50.8659,7.14274,302,"EU","DE","DE-NW","Cologne","yes","EDDK","CGN","","http://www.koeln-bonn-airport.de/en/","http://en.wikipedia.org/wiki/Cologne_Bonn_Airport","Köln"
2217,"EDDL","large_airport","Düsseldorf Airport",51.2895,6.76678,147,"EU","DE","DE-NW","Düsseldorf","yes","EDDL","DUS","","http://www.dus.com/dus_en/","http://en.wikipedia.org/wiki/D%C3%BCsseldorf_Airport",""
2218,"EDDM","large_airport","Munich Airport",48.3538,11.7861,1487,"EU","DE","DE-BY","Munich","yes","EDDM","MUC","","http://www.munich-airport.com/","http://en.wikipedia.org/wiki/Munich_International_Airport","Franz Josef Strauss Airport, Flughafen München Franz Josef Strauß"
2219,"EDDN","large_airport","Nuremberg Airport",49.4987,11.0781,1046,"EU","DE","DE-BY","Nuremberg","yes","EDDN","NUE","","https://www.airport-nuernberg.de/english","http://en.wikipedia.org/wiki/Nuremberg_Airport","Nürnberg"
2220,"EDDP","large_airport","Leipzig/Halle Airport",51.4239,12.2364,465,"EU","DE","DE-SN","Leipzig","yes","EDDP","LEJ","","http://www.leipzig-halle-airport.de/en/index.html","http://en.wikipedia.org/wiki/Leipzig/Halle_Airport","Schkeuditz Airport"
2221,"EDDR","medium_airport","Saarbrücken Airport",49.2146,7.10951,1058,"EU","DE","DE-SL","Saarbrücken","yes","EDDR","SCN","","http://www.flughafen-saarbruecken.de/","http://en.wikipedia.org/wiki/Saarbr%C3%BCcken_Airport",""
2222,"EDDS","large_airport","Stuttgart Airport",48.6899,9.22196,1276,"EU","DE","DE-BW","Stuttgart","yes","EDDS","STR","","http://www.flughafen-stuttgart.de/","http://en.wikipedia.org/wiki/Stuttgart_Airport",""
2223,"EDDT","large_airport","Berlin-Tegel Airport",52.5597,13.2877,122,"EU","DE","DE-BE","Berlin","yes","EDDT","TXL","","http://www.berlin-airport.de/en/travellers-txl/index.php","http://en.wikipedia.org/wiki/Berlin-Tegel_International_Airport","BER, Otto Lilienthal"
2224,"EDDV","large_airport","Hannover Airport",52.4611,9.68508,183,"EU","DE","DE-NI","Hannover","yes","EDDV","HAJ","","","http://en.wikipedia.org/wiki/Hanover/Langenhagen_International_Airport",""
2225,"EDDW","large_airport","Bremen Airport",53.0475,8.78667,14,"EU","DE","DE-HB","Bremen","yes","EDDW","BRE","","","http://en.wikipedia.org/wiki/Bremen_Airport",""
2226,"EDFE","medium_airport","Frankfurt-Egelsbach Airport",49.96,8.64583,384,"EU","DE","DE-HE","Frankfurt am Main","no","EDFE","QEF","","http://www.egelsbach-airport.com/","http://en.wikipedia.org/wiki/Frankfurt_Egelsbach_Airport",""
2227,"EDFH","medium_airport","Frankfurt-Hahn Airport",49.9487,7.26389,1649,"EU","DE","DE-RP","Frankfurt am Main","yes","EDFH","HHN","","","http://en.wikipedia.org/wiki/Frankfurt-Hahn_Airport",""
2228,"EDFM","medium_airport","Mannheim-City Airport",49.4731,8.51417,308,"EU","DE","DE-BW","Mannheim","yes","EDFM","MHG","","http://www.flugplatz-mannheim.de/","http://en.wikipedia.org/wiki/Mannheim_City_Airport","Mannheim"
2232,"EDGE","medium_airport","Eisenach-Kindel Airport",50.9916,10.4797,1112,"EU","DE","DE-TH","Eisenach","no","EDGE","EIB","","http://www.flugplatz-eisenach.de/","http://de.wikipedia.org/wiki/Flugplatz_Eisenach-Kindel","Flugplatz Eisenach-Kindel"
2233,"EDGS","medium_airport","Siegerland Airport",50.7077,8.08297,1966,"EU","DE","DE-NW","","no","EDGS","SGE","","","http://en.wikipedia.org/wiki/Siegerland_Airport",""
2234,"EDHI","medium_airport","Hamburg-Finkenwerder Airport",53.5353,9.83556,23,"EU","DE","DE-HH","Hamburg","no","EDHI","XFW","","","http://en.wikipedia.org/wiki/Hamburg_Finkenwerder_Airport",""
2235,"EDHK","medium_airport","Kiel-Holtenau Airport",54.3794,10.1453,102,"EU","DE","DE-SH","Kiel","yes","EDHK","KEL","","","http://en.wikipedia.org/wiki/Kiel-Holtenau_airport",""
2236,"EDHL","medium_airport","Lübeck Blankensee Airport",53.8054,10.7192,53,"EU","DE","DE-SH","Lübeck","yes","EDHL","LBC","","","http://en.wikipedia.org/wiki/L%C3%BCbeck_Airport",""
2237,"EDJA","medium_airport","Memmingen Allgau Airport",47.9888,10.2395,2077,"EU","DE","DE-BY","Memmingen","yes","EDJA","FMM","","","http://en.wikipedia.org/wiki/Memmingen_Airport",""
2243,"EDLN","medium_airport","Mönchengladbach Airport",51.2303,6.50444,125,"EU","DE","DE-NW","Mönchengladbach","no","EDLN","MGL","","","http://en.wikipedia.org/wiki/D%C3%BCsseldorf-M%C3%B6nchengladbach_Airport",""
2244,"EDLP","medium_airport","Paderborn Lippstadt Airport",51.6141,8.61632,699,"EU","DE","DE-NW","Paderborn","yes","EDLP","PAD","","","http://en.wikipedia.org/wiki/Paderborn_Lippstadt_Airport",""
2246,"EDLV","medium_airport","Weeze Airport",51.6024,6.14217,106,"EU","DE","DE-NW","Weeze","yes","EDLV","NRN","","http://www.airport-weeze.de/de","http://en.wikipedia.org/wiki/Airport_Weeze","LRC, ETUL, Niederrhein Airport, RAF Laarbruch, Düsseldorf Regional"
2247,"EDLW","large_airport","Dortmund Airport",51.5183,7.61224,425,"EU","DE","DE-NW","Dortmund","yes","EDLW","DTM","","","http://en.wikipedia.org/wiki/Dortmund_Airport",""
2248,"EDMA","medium_airport","Augsburg Airport",48.4253,10.9317,1516,"EU","DE","DE-BY","Augsburg","yes","EDMA","AGB","","","https://en.wikipedia.org/wiki/Augsburg_Airport",""
2252,"EDMO","medium_airport","Oberpfaffenhofen Airport",48.0814,11.2831,1947,"EU","DE","DE-BY","","no","EDMO","OBF","","","","Weßling"
2256,"EDNY","medium_airport","Friedrichshafen Airport",47.6713,9.51149,1367,"EU","DE","DE-BW","Friedrichshafen","yes","EDNY","FDH","","","http://en.wikipedia.org/wiki/Friedrichshafen_Airport",""
2258,"EDOP","medium_airport","Schwerin Parchim Airport",53.427,11.7834,166,"EU","DE","DE-MV","","no","EDOP","SZW","","","https://en.wikipedia.org/wiki/Parchim_International_Airport",""
2261,"EDQD","medium_airport","Bayreuth Airport",49.985,11.64,1601,"EU","DE","DE-BY","Bayreuth","no","EDQD","BYU","","","http://en.wikipedia.org/wiki/Bindlacher_Berg_Airport","Bindlacher Berg Airport"
2263,"EDQM","medium_airport","Hof-Plauen Airport",50.2886,11.8564,1959,"EU","DE","DE-BY","Hof","yes","EDQM","HOQ","","","http://en.wikipedia.org/wiki/Hof-Plauen_Airport",""
2270,"EDSB","large_airport","Karlsruhe Baden-Baden Airport",48.7794,8.0805,408,"EU","DE","DE-BW","Baden-Baden","yes","EDSB","FKB","","http://www.baden-airpark.de/startseite.html","http://en.wikipedia.org/wiki/Baden_Airpark","Baden Airpark"
2273,"EDTD","medium_airport","Donaueschingen-Villingen Airport",47.9733,8.52222,2231,"EU","DE","DE-BW","Donaueschingen","no","EDTD","ZQL","","http://www.flugplatz-donaueschingen.de/","http://de.wikipedia.org/wiki/Flugplatz_Donaueschingen-Villingen",""
2276,"EDTL","medium_airport","Lahr Airport",48.3693,7.82772,511,"EU","DE","DE-BW","","no","EDTL","LHA","","http://airport-lahr.de/","http://en.wikipedia.org/wiki/CFB_Lahr","Black Forest Airport"
2284,"EDVE","medium_airport","Braunschweig-Wolfsburg Airport",52.3192,10.5561,295,"EU","DE","DE-NI","Braunschweig","yes","EDVE","BWE","","http://www.flughafen-braunschweig-wolfsburg.de/","https://en.wikipedia.org/wiki/Braunschweig_Airport",""
2285,"EDVK","medium_airport","Kassel-Calden Airport",51.4173,9.38497,820,"EU","DE","DE-HE","Kassel","yes","EDVK","KSF","","http://www.flughafenkassel.de/","http://en.wikipedia.org/wiki/Kassel_Calden_Airport",""
2296,"EDXW","medium_airport","Westerland Sylt Airport",54.9132,8.34047,51,"EU","DE","DE-SH","Westerland","yes","EDXW","GWT","","","http://en.wikipedia.org/wiki/Sylt_Airport",""
2298,"EEKA","medium_airport","Kärdla Airport",58.9908,22.8307,18,"EU","EE","EE-39","Kärdla","yes","EEKA","KDL","","","http://en.wikipedia.org/wiki/K%C3%A4rdla_Airport",""
2299,"EEKE","medium_airport","Kuressaare Airport",58.2299,22.5095,14,"EU","EE","EE-74","Kuressaare","yes","EEKE","URE","","http://www.eeke.ee/","http://en.wikipedia.org/wiki/Kuressaare_Airport",""
